,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
128,2021-12-21,1022.6855690836031,903.3902950268119,1131.8924280465303,1022.6855690836031,1022.6855690836031,-3.617792264353941,-3.617792264353941,-3.617792264353941,-3.617792264353941,-3.617792264353941,-3.617792264353941,0.0,0.0,0.0,1019.0677768192492
129,2021-12-22,1021.6417060188284,911.1736912124746,1134.4972020133057,1021.6417060188284,1021.6417060188284,-0.7337970417060116,-0.7337970417060116,-0.7337970417060116,-0.7337970417060116,-0.7337970417060116,-0.7337970417060116,0.0,0.0,0.0,1020.9079089771224
130,2021-12-23,1020.5978429540535,901.3255777133621,1128.1753799988214,1020.5978429540535,1020.5978429540535,-8.669034871679964,-8.669034871679964,-8.669034871679964,-8.669034871679964,-8.669034871679964,-8.669034871679964,0.0,0.0,0.0,1011.9288080823735
131,2021-12-27,1016.4223906949541,900.4358586115004,1135.9087530857732,1016.4223906949541,1016.4223906949541,1.8089560455451905,1.8089560455451905,1.8089560455451905,1.8089560455451905,1.8089560455451905,1.8089560455451905,0.0,0.0,0.0,1018.2313467404992
132,2021-12-28,1015.3785276301794,894.2021185686475,1131.7143238439703,1015.3785276301794,1015.3785276301794,-3.617792264389009,-3.617792264389009,-3.617792264389009,-3.617792264389009,-3.617792264389009,-3.617792264389009,0.0,0.0,0.0,1011.7607353657904
133,2021-12-29,1014.3346645654045,903.0862611641371,1138.803320995078,1014.3346645654045,1014.3346645654045,-0.7337970417138271,-0.7337970417138271,-0.7337970417138271,-0.7337970417138271,-0.7337970417138271,-0.7337970417138271,0.0,0.0,0.0,1013.6008675236907
134,2021-12-30,1013.2908015006296,894.067397648441,1124.8887042578244,1013.2908015006296,1013.2908015006296,-8.669034871701719,-8.669034871701719,-8.669034871701719,-8.669034871701719,-8.669034871701719,-8.669034871701719,0.0,0.0,0.0,1004.621766628928
135,2021-12-31,1012.2469384358548,882.97655413873,1113.895738353891,1012.2469384358548,1012.2469384358548,-14.203283682394696,-14.203283682394696,-14.203283682394696,-14.203283682394696,-14.203283682394696,-14.203283682394696,0.0,0.0,0.0,998.04365475346
136,2022-01-03,1009.1153492415303,900.4346079171918,1120.4199261409144,1009.1153492415303,1009.1153492415303,1.8089560455854965,1.8089560455854965,1.8089560455854965,1.8089560455854965,1.8089560455854965,1.8089560455854965,0.0,0.0,0.0,1010.9243052871159
137,2022-01-04,1008.0709663803452,897.0851855972512,1121.311889604372,1008.0709663803452,1008.0709663803452,-3.6177922643578957,-3.6177922643578957,-3.6177922643578957,-3.6177922643578957,-3.6177922643578957,-3.6177922643578957,0.0,0.0,0.0,1004.4531741159873
